map_id,run_index,true_creator,llm_believed_creator,llm_believed_creator_raw,parsed_ok,confidence_level,enjoyment,difficulty,frustration,novelty,aesthetics,reasoning,error,map_status
HjLVlKx4,7,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle feels crafted with a specific solve path in mind, requiring logical steps rather than brute force.",,ok
HjLVlKx4,8,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,3.0,"The puzzle requires precise box ordering into a tight alcove, a classic human-designed Sokoban challenge.",,ok
HjLVlKx4,9,Human,AI,AI-generated,True,1.0,3.0,2.0,1.0,1.0,3.0,"The puzzle is small, quite open, and lacks any distinctive 'human' tricks, feeling more like a basic functional challenge.",,ok
HjLVlKx4,10,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,3.0,4.0,"The level requires a specific sequence of box placements, indicating a planned solution characteristic of human design.",,ok
HjLVlKx4,11,Human,AI,AI-generated,True,2.0,2.0,2.0,1.0,1.0,2.0,"The puzzle lacks a core idea or clever trick, feeling more like a simple arrangement of pieces.",,ok
HjLVlKx4,12,Human,AI,AI-generated,True,3.0,3.0,1.0,1.0,1.0,2.0,"The puzzle is simple with two pairs of boxes and goals, lacking a distinct, creative design philosophy.",,ok
HjLVlKx4,13,Human,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is symmetrical and lacks any challenging interactions or specific sequencing, feeling more like a random valid arrangement.",,ok
HjLVlKx4,14,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,3.0,"The puzzle is a simple, focused challenge on ordering, a classic human design trick.",,ok
HjLVlKx4,15,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,3.0,"The puzzle requires specific, non-obvious shuffling in a tight space, indicating deliberate, human-centric design.",,ok
HjLVlKx4,16,Human,Human,Human-designed,True,3.0,3.0,2.0,1.0,1.0,3.0,"The puzzle has a straightforward logical flow, requiring the player to move boxes in a specific, clean order.",,ok
HjLVlKx4,17,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"The puzzle has a simple, focused design with a clear intended solution path, which feels intentional and human-like.",,ok
HjLVlKx4,18,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, symmetrical, and solves with direct, uninspired pushes, suggesting a lack of human creative design.",,ok
HjLVlKx4,19,Human,Human,Human-designed,True,1.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is far too simple and serves as an introductory example, which is a human design choice.",,ok
HjLVlKx4,20,Human,Human,Human-designed,True,2.0,3.0,2.0,1.0,1.0,3.0,"The puzzle has a simple, intentional design that provides a straightforward challenge without unnecessary complexity.",,ok
ij6onaGt,1,AI,Human,Human-designed,True,3.0,3.0,2.0,1.0,1.0,3.0,The puzzle's layout and straightforward solution path are very typical of early-stage human-designed levels.,,ok
ij6onaGt,2,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle's sections feel isolated and lack an overarching, clever theme connecting them.",,ok
ij6onaGt,3,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is a simple box-pushing exercise without a clear clever trick, suggesting an AI's straightforward design.",,ok
ij6onaGt,4,AI,Human,Human-designed,True,2.0,3.0,2.0,1.0,1.0,3.0,The puzzle is simple and uses standard Sokoban ideas without unusual constraints or excessive complexity often seen in AI generation.,,ok
ij6onaGt,5,AI,AI,AI-generated,True,2.0,3.0,2.0,1.0,1.0,2.0,"The puzzle's simple, almost symmetrical layout and direct solution path feel more functional than artistic.",,ok
ij6onaGt,6,AI,Human,Human-designed,True,3.0,3.0,2.0,1.0,1.0,3.0,"This puzzle feels very classic and intentional in its design, lacking the quirks of an AI-generated level.",,ok
ij6onaGt,7,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,3.0,"The puzzle involves tight maneuvering and a specific order of operations, which feels intentionally crafted by a human.",,ok
ij6onaGt,8,AI,Human,Human-designed,True,3.0,3.0,2.0,1.0,2.0,3.0,"The puzzle's solution relies on realizing a specific box shuffle is required, which feels like a classic human design pattern.",,ok
ij6onaGt,9,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"It feels like four simple, independent sub-puzzles in one room, which suggests a procedural generation approach.",,ok
ij6onaGt,10,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is highly symmetrical and lacks a distinct trick or central idea, feeling more like a tutorial level.",,ok
ij6onaGt,11,AI,Human,Human-designed,True,3.0,3.0,2.0,1.0,1.0,3.0,"The puzzle's simple concept and reliance on careful step-by-step logic feel very much like a classic, handcrafted level.",,ok
ij6onaGt,12,AI,Human,Human-designed,True,3.0,3.0,2.0,1.0,1.0,3.0,The puzzle is designed to be a straightforward but thoughtful challenge with clear steps for a human player.,,ok
ij6onaGt,13,AI,AI,AI-generated,True,3.0,3.0,2.0,1.0,1.0,2.0,"The puzzle's layout feels very utilitarian and lacks a distinct, clever design theme or a satisfying 'aha' moment.",,ok
ij6onaGt,14,AI,AI,AI-generated,True,1.0,2.0,1.0,1.0,1.0,2.0,The level's almost symmetrical layout and simple solution path feel computationally generated rather than cleverly designed.,,ok
ij6onaGt,15,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,3.0,3.0,"It requires clever box shuffling to move from one section to another, a common human puzzle design pattern.",,ok
ij6onaGt,16,AI,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"It's a very simple, classic-style puzzle with a direct solution path and no extraneous elements or complex logic.",,ok
ij6onaGt,17,AI,Human,Human-designed,True,3.0,4.0,4.0,2.0,2.0,3.0,"The puzzle has a deliberate flow and requires recognizing the specific, non-obvious order for the boxes.",,ok
ij6onaGt,18,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is trivial, consisting of four independent sections that can be solved in any order and without thought.",,ok
ij6onaGt,19,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle's perfect symmetry and the simple, repetitive solution path are characteristic of an algorithm exploring basic designs.",,ok
ij6onaGt,20,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is solved with direct pushes, lacking any complex interactions or clever sub-puzzles.",,ok
iJNJxWfZ,1,Human,Human,Human-designed,True,3.0,5.0,2.0,1.0,3.0,4.0,"The puzzle has a simple, focused idea and a very clear, satisfying solution path, suggesting human design.",,ok
iJNJxWfZ,2,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The level is compact and symmetrical, focusing on a single, clear box-shuffling idea rather than sprawling complexity.",,ok
iJNJxWfZ,3,Human,AI,AI-generated,True,1.0,3.0,1.0,1.0,1.0,2.0,The puzzle is highly symmetrical and lacks any discernible clever twist or intentional 'Aha!' moment typical of human design.,,ok
iJNJxWfZ,4,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,5.0,"The puzzle is symmetrical, fair, and has a clear, elegant solution path without any strange or awkward elements.",,ok
iJNJxWfZ,5,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"The puzzle's simple, symmetric layout and clear intended solving path feel deliberately crafted for a focused challenge.",,ok
iJNJxWfZ,6,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,3.0,5.0,"The puzzle has a compact, symmetrical design and requires the boxes to be moved in a specific interdependent sequence.",,ok
iJNJxWfZ,7,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,5.0,"The puzzle is a simple, symmetrical, and elegant interaction, which is a hallmark of human design.",,ok
iJNJxWfZ,8,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,4.0,4.0,The puzzle's solution relies on trapping one box to push the final two onto their goals.,,ok
iJNJxWfZ,9,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,5.0,"The puzzle leverages a symmetric layout to create interdependent challenges for each quadrant, a common human design pattern.",,ok
iJNJxWfZ,10,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,3.0,5.0,The puzzle's simple elegance and the clever but fair misdirection of the fourth goal strongly suggest human design.,,ok
iJNJxWfZ,11,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle lacks a central concept or interlocking moves, feeling more like a basic arrangement of elements.",,ok
iJNJxWfZ,12,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"The puzzle has a simple, clean layout and a straightforward but satisfying solution path, which feels intentional.",,ok
iJNJxWfZ,13,Human,AI,AI-generated,True,2.0,3.0,2.0,1.0,1.0,2.0,"The puzzle has a simple symmetrical layout and a direct, though constrained, solution path which feels very functional.",,ok
iJNJxWfZ,14,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"The puzzle's simple, symmetrical layout and straightforward but ordered solution feel intentional and crafted for a clean solving experience.",,ok
iJNJxWfZ,15,Human,Human,Human-designed,True,3.0,5.0,3.0,1.0,3.0,5.0,"The puzzle's solution relied on a compact, aesthetically pleasing layout and an ordered sequence, suggesting a human designer's touch.",,ok
iJNJxWfZ,16,Human,Human,Human-designed,True,3.0,3.0,2.0,1.0,2.0,4.0,It feels like a tutorial puzzle teaching the player how to maneuver boxes in a tight space.,,ok
iJNJxWfZ,17,Human,Human,Human-designed,True,2.0,4.0,3.0,1.0,2.0,4.0,"The puzzle's symmetric layout and logical, flowing solution path feel like intentional human design rather than procedural generation.",,ok
iJNJxWfZ,18,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,4.0,"The puzzle uses a classic, compact design with a specific move order, feeling like a deliberate human creation.",,ok
iJNJxWfZ,19,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,5.0,"The puzzle's aesthetics, and the reliance on a single, non-obvious critical path strongly points to a human designer.",,ok
iJNJxWfZ,20,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,5.0,"The puzzle uses a simple, symmetrical layout and a very clear solution path, which feels like intentional, elegant human design.",,ok
Iz5BqRyu,1,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is trivial, with each box having an independent and obvious path to a goal, which is a common characteristic of simpler AI-generated levels.",,ok
Iz5BqRyu,2,AI,AI,AI-generated,True,3.0,3.0,2.0,1.0,1.0,2.0,"The puzzle has a simple, almost random-looking structure, lacking the typical cleverness or flow of a human design.",,ok
Iz5BqRyu,3,AI,AI,AI-generated,True,1.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is very basic and follows a simple, linear path without any complex interactions or tricks.",,ok
Iz5BqRyu,4,AI,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"The puzzle is neatly divided into two solvable sections, suggesting a deliberate human design process.",,ok
Iz5BqRyu,5,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,3.0,4.0,"The puzzle requires specific, sequential box placements that create a clear critical path, suggesting deliberate human design.",,ok
Iz5BqRyu,6,AI,AI,AI-generated,True,3.0,3.0,1.0,1.0,1.0,2.0,The puzzle's layout feels slightly arbitrary and lacks the intentional 'aha!' moments common in human design.,,ok
Iz5BqRyu,7,AI,AI,AI-generated,True,1.0,3.0,2.0,1.0,1.0,2.0,The puzzle's solution felt more mechanical and less about a clever central idea or aesthetic.,,ok
Iz5BqRyu,8,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,3.0,"The puzzle requires precise sequencing and foresight, typical of human design to create a specific challenge path.",,ok
Iz5BqRyu,9,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,3.0,"The level requires specific sequences, hinting at a human's thought process in its design.",,ok
Iz5BqRyu,10,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle has a simple, symmetrical aesthetic and a trivial solution path that requires minimal forward thinking.",,ok
Iz5BqRyu,11,AI,AI,AI-generated,True,1.0,3.0,2.0,1.0,1.0,2.0,The level's asymmetry and straightforward solution feel more algorithmic than handcrafted for a specific player experience.,,ok
Iz5BqRyu,12,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,3.0,4.0,"The puzzle required staging a box temporarily, which is a nuanced strategy often seen in human-made levels.",,ok
Iz5BqRyu,13,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle's design feels crafted, with specific box placements creating a a focused, logical challenge about order.",,ok
Iz5BqRyu,14,AI,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"The puzzle is composed of three interconnected sub-problems that must be solved in a specific, satisfying order.",,ok
Iz5BqRyu,15,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,"The puzzle's solution path is simple and direct, requiring no clever tricks or deep foresight like human-made puzzles.",,ok
Iz5BqRyu,16,AI,AI,AI-generated,True,2.0,3.0,2.0,1.0,1.0,3.0,"The puzzle's solution path is direct and lacks the intricate, misleading paths often designed by human creators.",,ok
Iz5BqRyu,17,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,3.0,"The puzzle demonstrates a clear, intentional design with specific box ordering, which feels handcrafted.",,ok
Iz5BqRyu,18,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,3.0,"The level is split into three distinct mini-puzzles that require a precise order, suggesting careful human planning.",,ok
Iz5BqRyu,19,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,The puzzle requires no complex planning; each box is moved directly to its goal without interference from others.,,ok
Iz5BqRyu,20,AI,Human,Human-designed,True,2.0,3.0,2.0,1.0,1.0,2.0,"The puzzle's small scale and simple constraints feel like a person designed it for a clean, logical solution.",,ok
LUiVjpMm,1,AI,AI,AI-generated,True,3.0,1.0,1.0,5.0,1.0,1.0,"The puzzle is unsolvable from the very first intended move, a classic sign of poor design.",,ok
LUiVjpMm,2,AI,AI,AI-generated,True,3.0,1.0,2.0,2.0,1.0,2.0,"It's a very symmetrical and straightforward shuffling task, lacking a core 'aha' moment often found in human levels.",,ok
LUiVjpMm,3,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle focuses on a single, clear idea: extracting specific boxes from a symmetric formation, a common human design pattern.",,ok
LUiVjpMm,4,AI,AI,AI-generated,True,3.0,1.0,1.0,4.0,2.0,1.0,"The puzzle presents a complex, seemingly unsolvable layout but is solved by pushing just one box.",,ok
LUiVjpMm,5,AI,AI,AI-generated,True,2.0,3.0,4.0,3.0,1.0,2.0,"The layout is a simple geometric shape, and the solution path is a repetitive, almost algorithmic process of box placement.",,ok
LUiVjpMm,6,AI,AI,AI-generated,True,3.0,1.0,5.0,5.0,1.0,1.0,The puzzle appears unsolvable as presented; the player cannot reach the boxes which are completely enclosed by walls.,,ok
LUiVjpMm,7,AI,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,2.0,"The puzzle's simple, symmetric layout and straightforward logic feel handcrafted and intended as a basic tutorial-like challenge.",,ok
LUiVjpMm,8,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is too simple and lacks any creative challenge; it feels like a basic tutorial level. The layout is symmetrical and purely functional, missing the cleverness expected of a human designer.",,ok
LUiVjpMm,9,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"This feels less like a puzzle and more like a basic task with no challenge, which suggests an AI exploring minimal layouts.",,ok
LUiVjpMm,10,AI,Human,Human-designed,True,3.0,3.0,4.0,3.0,1.0,3.0,"The puzzle's symmetry and the straightforward yet tricky solution feel deliberate, like a classic human-made challenge.",,ok
LUiVjpMm,11,AI,Human,Human-designed,True,3.0,5.0,2.0,1.0,5.0,4.0,This puzzle is built around one central trick: trapping yourself to change the player's movement constraints.,,ok
LUiVjpMm,12,AI,AI,AI-generated,True,2.0,1.0,1.0,1.0,1.0,2.0,"Since the puzzle is not solved in the video, its quality cannot be properly assessed.",,ok
LUiVjpMm,13,AI,AI,AI-generated,True,3.0,1.0,1.0,4.0,1.0,1.0,"The puzzle is unsolvable from the very first move, making it seem like a flawed or random generation.",,ok
LUiVjpMm,14,AI,AI,AI-generated,True,1.0,2.0,1.0,1.0,1.0,2.0,"The level design is a perfect square of boxes, lacking the clever asymmetry often found in human-designed puzzles.",,ok
LUiVjpMm,15,AI,AI,AI-generated,True,3.0,4.0,3.0,2.0,4.0,3.0,"The puzzle's core concept is a packing problem, which has a very formulaic and computational feel to it.",,ok
LUiVjpMm,16,AI,AI,AI-generated,True,3.0,1.0,1.0,5.0,1.0,1.0,The puzzle is fundamentally unsolvable as presented; the goals are blocked by boxes with no way to move them.,,ok
LUiVjpMm,17,AI,Human,Human-designed,True,3.0,1.0,1.0,1.0,1.0,2.0,This feels like a tutorial level; it's designed to teach the basic mechanic without any difficulty.,,ok
LUiVjpMm,18,AI,AI,AI-generated,True,2.0,3.0,2.0,1.0,1.0,2.0,"The puzzle is highly symmetrical and the solution is a very repetitive, almost algorithmic process of moving boxes.",,ok
LUiVjpMm,19,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely basic and lacks any semblance of challenge or creative design, suggesting algorithmic generation.",,ok
LUiVjpMm,20,AI,Human,Human-designed,True,3.0,2.0,2.0,3.0,1.0,4.0,"The very symmetrical, almost decorative, layout of the boxes feels like a deliberate human touch for aesthetic effect.",,ok
oHSLE5UO,1,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,2.0,The puzzle's straightforward solution and lack of any complexity suggest it was designed to teach basic mechanics.,,ok
oHSLE5UO,2,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,The level is extremely simple and feels more like a tutorial step than a thoughtful puzzle.,,ok
oHSLE5UO,3,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is solved in two straightforward pushes with no thought, indicating a lack of deliberate design.",,ok
oHSLE5UO,4,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is basic and functional but lacks any clever design or intentional challenge, feeling randomly generated.",,ok
oHSLE5UO,5,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,1.0,The puzzle is extremely simple and lacks any discernible design intention or challenge.,,ok
oHSLE5UO,6,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"This puzzle is extremely simple with more goals than boxes, making the solution obvious and lacking any intentional design.",,ok
oHSLE5UO,7,AI,AI,AI-generated,True,2.0,1.0,1.0,1.0,1.0,2.0,"The puzzle's simple, almost trivial, nature suggests a lack of intentional human design or puzzle crafting.",,ok
oHSLE5UO,8,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,1.0,"The puzzle has four goals but only two boxes, making half the goals redundant and feeling algorithmically generated.",,ok
oHSLE5UO,9,AI,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,The puzzle's simplicity and direct solution path suggest it's a tutorial level created by a human.,,ok
oHSLE5UO,10,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, with a direct and obvious solution, suggesting it's more randomly generated than thoughtfully designed.",,ok
oHSLE5UO,11,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and lacks any interesting mechanics or thoughtful design, resembling a basic generated layout.",,ok
oHSLE5UO,12,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple with an obvious solution, lacking any discernible challenge or interesting mechanic.",,ok
oHSLE5UO,13,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,It feels more like a tutorial level or a random generation than a thoughtful puzzle.,,ok
oHSLE5UO,14,AI,AI,AI-generated,True,3.0,1.0,1.0,5.0,1.0,1.0,"The puzzle is fundamentally broken with four goals and only two boxes, making a solution impossible.",,ok
oHSLE5UO,15,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is trivial, requiring only two direct pushes to solve, suggesting automated or random generation.",,ok
oHSLE5UO,16,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,1.0,"The puzzle is trivial, lacking any form of challenge, cleverness, or deliberate structure seen in human design.",,ok
oHSLE5UO,17,AI,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is clearly tutorial-like, teaching a basic box separation mechanic without any complex steps or tricks.",,ok
oHSLE5UO,18,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is a trivial three-move solution with no misdirection, planning, or interesting layout needed.",,ok
oHSLE5UO,19,AI,AI,AI-generated,True,1.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, almost like a randomly generated tutorial with no clever design elements.",,ok
oHSLE5UO,20,AI,Human,Human-designed,True,2.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple, serving as a basic introduction, which suggests intentional human design for a tutorial.",,ok
QUT4qGl2,1,Human,AI,AI-generated,True,3.0,1.0,2.0,1.0,1.0,2.0,"The puzzle has a simple, symmetrical layout that feels more like a basic AI-generated starting point than a crafted level.",,ok
QUT4qGl2,2,Human,Human,Human-designed,True,2.0,3.0,3.0,2.0,1.0,4.0,"The puzzle is a classic, compact design focused on a single, clear idea without any wasted space.",,ok
QUT4qGl2,3,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is incredibly simple, with goals immediately next to the boxes in an open space.",,ok
QUT4qGl2,4,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple and symmetrical, feeling more like a tutorial introduction than a designed challenge.",,ok
QUT4qGl2,5,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple and symmetrical, suggesting it might be an introductory or tutorial-style level. Its simplicity feels more like a basic output from an algorithm than a crafted human challenge.",,ok
QUT4qGl2,6,Human,AI,AI-generated,True,2.0,3.0,2.0,1.0,1.0,3.0,The puzzle lacks a distinct 'aha' moment and is a straightforward box-shuffling exercise.,,ok
QUT4qGl2,7,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,4.0,"The level feels like a tutorial, with a symmetrical layout and a very straightforward solution path.",,ok
QUT4qGl2,8,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is symmetrical and solved with simple, direct pushes, indicating a lack of human design intent.",,ok
QUT4qGl2,9,Human,AI,AI-generated,True,1.0,3.0,2.0,1.0,1.0,3.0,"The puzzle lacks a clear thematic design and feels more like a mechanically focused, symmetric challenge.",,ok
QUT4qGl2,10,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle's extreme simplicity, with a direct and obvious solution path, suggests it's a basic training level.",,ok
QUT4qGl2,11,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, symmetrical, and lacks any clever tricks or interlocking dependencies typical of human design.",,ok
QUT4qGl2,12,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,4.0,"The puzzle requires thinking ahead and has a specific, non-obvious solution path, showing intentional design.",,ok
QUT4qGl2,13,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and symmetrical, feeling more like a basic 'task complete' check than a designed challenge.",,ok
QUT4qGl2,14,Human,Human,Human-designed,True,2.0,4.0,3.0,2.0,2.0,4.0,The puzzle has a classic design that focuses on a single core problem: move order matters greatly.,,ok
QUT4qGl2,15,Human,Human,Human-designed,True,3.0,4.0,4.0,2.0,3.0,5.0,"The puzzle is a compact, symmetrical, and fair but tricky micro-puzzle, typical of thoughtful human design.",,ok
QUT4qGl2,16,Human,AI,AI-generated,True,1.0,1.0,1.0,1.0,1.0,3.0,"The puzzle's solution path was trivial, lacking any interesting interactions or human-like design nuance.",,ok
QUT4qGl2,17,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, almost like a tutorial, which can be typical for basic AI-generated levels.",,ok
QUT4qGl2,18,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is completely straightforward, with no required thinking, making it feel like a tutorial or randomly generated non-puzzle.",,ok
QUT4qGl2,19,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, symmetrical, and lacks any real challenge or creative spark. It feels like a basic 'Hello, World!' puzzle.",,ok
QUT4qGl2,20,Human,Human,Human-designed,True,3.0,4.0,2.0,2.0,1.0,4.0,"The puzzle is a classic, compact design teaching a core Sokoban concept about ordering pushes in tight spaces.",,ok
QV6Qfb7T,1,AI,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"The puzzle has a straightforward, logical path that feels intentionally crafted for a smooth solving experience.",,ok
QV6Qfb7T,2,AI,Human,Human-designed,True,2.0,4.0,2.0,1.0,2.0,3.0,The puzzle's solution involves a classic Sokoban technique: getting boxes past each other in a sequential way.,,ok
QV6Qfb7T,3,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,The puzzle's P-shaped layout and the symmetrical goal placement suggest a human's deliberate and thematic design.,,ok
QV6Qfb7T,4,AI,Human,Human-designed,True,2.0,4.0,2.0,1.0,2.0,3.0,"The puzzle requires specific ordering of box pushes, suggesting intentional design for a particular solving experience.",,ok
QV6Qfb7T,5,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,4.0,"The puzzle's simple, symmetrical 'P' shape and minimal layout feels intentionally crafted for a focused challenge.",,ok
QV6Qfb7T,6,AI,Human,Human-designed,True,3.0,4.0,4.0,2.0,3.0,4.0,The level's P-shape creates a clear flow and intentional constraints that feel handcrafted for a specific solution.,,ok
QV6Qfb7T,7,AI,AI,AI-generated,True,2.0,3.0,2.0,1.0,1.0,2.0,"The level design feels somewhat uninspired and functional, without any clear thematic or clever aesthetic touches.",,ok
QV6Qfb7T,8,AI,AI,AI-generated,True,2.0,3.0,4.0,2.0,2.0,2.0,The puzzle's P-shaped layout with awkward dead ends suggests procedural generation rather than careful human crafting.,,ok
QV6Qfb7T,9,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is fragmented into three independent mini-tasks that don't interact, suggesting a computer-generated layout.",,ok
QV6Qfb7T,10,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,3.0,4.0,"The puzzle requires a specific order of operations and has a clear 'aha' moment, indicating thoughtful human design.",,ok
QV6Qfb7T,11,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle requires planning in specific sequences, especially when placing the boxes on the left, which feels intentionally choreographed.",,ok
QV6Qfb7T,12,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle's asymmetry and the specific sequence required to solve it suggest deliberate, thoughtful human design.",,ok
QV6Qfb7T,13,AI,Human,Human-designed,True,3.0,3.0,3.0,1.0,2.0,3.0,"The puzzle has a clear logical flow, requiring specific boxes to be moved as temporary placeholders.",,ok
QV6Qfb7T,14,AI,Human,Human-designed,True,2.0,4.0,3.0,1.0,2.0,4.0,"The puzzle uses a small, constrained space effectively, requiring a specific order of moves that feels deliberate and planned.",,ok
QV6Qfb7T,15,AI,Human,Human-designed,True,3.0,3.0,2.0,1.0,1.0,3.0,"The puzzle's simple P-shape and straightforward, multi-stage solution suggest thoughtful human design aimed at teaching mechanics.",,ok
QV6Qfb7T,16,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,"The puzzle feels like three mini-puzzles in one room, lacking a central, unifying clever idea.",,ok
QV6Qfb7T,17,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,3.0,4.0,"The puzzle's solution involves using one of the goals as temporary box storage, a common human design pattern.",,ok
